index,logits,ee,Prediction,Category,Ligand,Boron_reagent,Substrate,family,fold,set
77.0,-5.890915870666504,1.399999976158142,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C1CCCC1,fam8,5,train
322.0,-3.289146900177002,0.30000001192092896,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam7,5,train
584.0,-0.5355870127677917,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,CCC/C=C/C(=O)NC(C)(C)C,fam5,5,train
362.0,9.962539672851562,88.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CCOC(=O)/C=C/C(=O)OCC,fam2,5,train
250.0,0.2811067998409271,94.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,C/C=C/C(=O)OC,fam6,5,train
518.0,11.477310180664062,97.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,5,train
225.0,-5.2712721824646,6.0,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,5,train
463.0,-3.0284507274627686,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1cccc2ccccc12,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train
534.0,-8.822417259216309,7.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)n1cccc1,fam3,5,train
664.0,1.6510896682739258,98.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam1,5,train
602.0,-1.8880064487457275,1.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam5,5,train
593.0,0.8408493399620056,6.0,1.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,C/C=C/C(=O)OC,fam6,5,train
564.0,2.5280027389526367,86.0,1.0,1.0,COC(=O)[C@]12C=C(c3cc(OC)c(OC)c(OC)c3)[C@](C(=O)OC)(C=C1c1cc(OC)c(OC)c(OC)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train
343.0,10.668983459472656,94.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam1,5,train
385.0,4.8051300048828125,96.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccccc1B(O)O,O=C1C=CCCC1,fam2,5,train
143.0,-11.763070106506348,21.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COC(=O)/C=C/c1ccc(OC)cc1,fam3,5,train
429.0,-2.950615406036377,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train
0.0,-6.013819694519043,6.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam1,5,train
537.0,-10.667069435119629,7.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CON(C)C(=O)/C=C/C(C)C,fam3,5,train
665.0,5.532026767730713,99.69999694824219,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam7,5,train
306.0,-1.4989330768585205,1.0,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam7,5,train
398.0,1.5342754125595093,97.5,1.0,1.0,CC1=C[C@H]2C(CO)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,5,train
520.0,11.233256340026855,96.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,5,train
685.0,2.531048536300659,99.69999694824219,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCCC1,fam7,5,train
128.0,-5.8986382484436035,5.75,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,5,train
598.0,0.07758897542953491,99.0,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(-c2ccccc2)cc1,O=C1C=CCCC1,fam7,5,train
649.0,2.0234591960906982,99.0,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam7,5,train
245.0,0.4153028130531311,95.0,1.0,1.0,C=CCC1=C[C@@H]2C[C@H]1C=C2CC=C,OB(O)c1ccccc1,O=C1C=CCC1,fam1,5,train
248.0,1.744623064994812,95.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(=O)/C=C/c1ccccc1,fam6,5,train
216.0,-5.378786087036133,13.5,0.0,0.0,COC(=O)[C@@]12C=C(c3cccc(C)c3)[C@@](C(=O)OC)(C=C1c1cccc(C)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train
320.0,-1.7918061017990112,98.0,0.0,1.0,CC1=C[C@@H]2C(C(=O)Oc3ccc4ccccc4c3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam7,5,train
392.0,4.1461615562438965,97.5,1.0,1.0,COc1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,5,train
424.0,13.231961250305176,97.0,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/c1ccc(F)cc1,fam8,5,train
193.0,10.0146484375,93.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CCC/C=C/C(=O)N(C)OC,fam3,5,train
307.0,-1.4451709985733032,97.5,0.0,1.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam7,5,train
96.0,-4.336698055267334,7.5,0.0,0.0,Cc1cc(C)cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,5,train
350.0,-0.6478050351142883,6.0,0.0,0.0,CO[C@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,5,train
186.0,11.112285614013672,95.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,5,train
393.0,2.1071395874023438,90.5,1.0,1.0,Cc1cc(C)cc(C2=C[C@@H]3CC[C@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,5,train
464.0,-3.074923276901245,4.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc2ccccc2c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train
93.0,3.262437343597412,97.5999984741211,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train
89.0,-6.182818412780762,4.0,0.0,0.0,FC(F)(F)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,5,train
255.0,-0.4782528281211853,1.0,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccc(-c2ccccc2)cc1,O=C1C=CCCC1,fam7,5,train
154.0,-11.83383846282959,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COCOc1ccc(C)cc1/C=C(\C#N)C(=O)OC,fam3,5,train
49.0,-2.2635276317596436,2.5,0.0,0.0,COc1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,5,train
18.0,-8.265856742858887,33.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,COC(=O)/C=C/C(=O)OC,fam2,5,train
31.0,-5.53884744644165,1.75,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1cccc2ccccc12,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train
236.0,2.9696521759033203,93.5,1.0,1.0,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,5,train
294.0,3.5873866081237793,98.25,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam5,5,train
426.0,12.732542037963867,99.5,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam8,5,train
487.0,15.84357738494873,98.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,Cc1ccc(B(O)O)cc1,COC(=O)/C(C#N)=C/c1ccccc1,fam3,5,train
109.0,-4.270351886749268,6.5,0.0,0.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,5,train
330.0,-9.52467155456543,3.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCCC/C=C/c1ccc([N+](=O)[O-])cc1,fam7,5,train
129.0,-5.1832804679870605,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CCCCC/C=C/C(C)=O,fam3,5,train
667.0,2.259479284286499,97.5,1.0,1.0,CC1=C[C@H]2C(C(=O)NC3CCCCC3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,5,train
165.0,-5.715186595916748,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COCC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,5,train
290.0,10.028944969177246,80.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,5,train
71.0,-5.845213413238525,1.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C(C)C,fam8,5,train
166.0,-9.203499794006348,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(C)(C)c1cc(Br)ccc1N1C(=O)C=CC1=O,fam3,5,train
452.0,5.38317346572876,93.5,1.0,1.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,5,train
251.0,2.6772727966308594,95.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCO1,fam6,5,train
65.0,-5.022997856140137,2.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCO1,fam2,5,train
355.0,9.032578468322754,95.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,5,train
21.0,-4.118058204650879,1.8333333730697632,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train
298.0,-3.4827730655670166,2.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,COc1ccc(B2OB(c3ccc(OC)cc3)OB(c3ccc(OC)cc3)O2)cc1,O=C1C=CCCC1,fam1,5,train
55.0,-0.6321699619293213,2.5,0.0,0.0,CC1=C[C@@H]2C(CO)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,5,train
670.0,10.038324356079102,97.5,1.0,1.0,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,5,train
17.0,-3.817866086959839,3.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,5,train
100.0,-1.505897879600525,5.5,0.0,0.0,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,5,train
260.0,-0.3810490071773529,2.5,0.0,0.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam6,5,train
441.0,-1.797393798828125,7.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train
218.0,-4.307765483856201,12.5,0.0,0.0,COC(=O)[C@@]12C=C(c3ccc(OC)cc3)[C@@](C(=O)OC)(C=C1c1ccc(OC)cc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train
32.0,-4.536750316619873,1.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C\C(=O)OC(C)(C)C,fam2,5,train
506.0,18.84026527404785,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,5,train
282.0,4.119459629058838,96.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],fam6,5,train
228.0,3.5834567546844482,91.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C(C)(C)C)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,5,train
485.0,6.129007339477539,97.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,5,train
259.0,4.080657005310059,99.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam5,5,train
427.0,13.400603294372559,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/c1ccc(Cl)c(Cl)c1,fam8,5,train
641.0,5.526759624481201,97.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,COc1ccc(B2OB(c3ccc(OC)cc3)OB(c3ccc(OC)cc3)O2)cc1,O=C1C=CCCC1,fam1,5,train
219.0,-3.640920877456665,14.75,0.0,0.0,COC(=O)[C@@]12C=C(c3cc(C)cc(C)c3)[C@@](C(=O)OC)(C=C1c1cc(C)cc(C)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train
570.0,-3.2176880836486816,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,5,train
266.0,4.494575500488281,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccco1,fam6,5,train
153.0,-12.248917579650879,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccccc1C,fam3,5,train
265.0,-0.567844033241272,0.4000000059604645,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,5,train
546.0,5.997330665588379,99.5,1.0,1.0,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,COc1ccc(B(O)O)cc1,O=C1C=CC(=O)N1Cc1ccccc1,fam4,5,train
625.0,-3.9990007877349854,4.0,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],fam6,5,train
431.0,-2.682795524597168,2.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train
202.0,-10.213700294494629,0.5,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1C(F)(F)F,O=C1C=CC(=O)N1Cc1ccccc1,fam4,5,train
272.0,2.42397141456604,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,COc1ccc(/C=C/C=O)cc1,fam6,5,train
273.0,3.465078592300415,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccc(F)cc1,fam6,5,train
566.0,3.1689321994781494,98.0,1.0,1.0,CC(C)(OCOCc1ccccc1)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,5,train
249.0,1.7365849018096924,94.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,C/C=C/C(C)=O,fam6,5,train
160.0,-6.355357646942139,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1cccc(Cl)c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,5,train
603.0,2.20711350440979,97.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam6,5,train
646.0,2.411177396774292,98.5,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,CC(C)(C)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam7,5,train
131.0,-4.29313325881958,2.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1,CCCCC/C=C/C(C)=O,fam3,5,train
388.0,-2.4969682693481445,2.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,O=[N+]([O-])c1cccc(B(O)O)c1,O=C1C=CCCC1,fam5,5,train
530.0,-9.672792434692383,5.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1ccc(B(O)O)cc1,C/C=C/C(=O)N(C)OC,fam3,5,train
493.0,19.05818748474121,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,5,train
509.0,18.776920318603516,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(C)(C)c1cc(Br)ccc1N1C(=O)C=CC1=O,fam3,5,train
497.0,14.952373504638672,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COCOc1ccc(C)cc1/C=C(\C#N)C(=O)OC,fam3,5,train
599.0,-0.3535501956939697,1.5,0.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,5,train
481.0,5.85884952545166,98.75,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2ccccc21,fam3,5,train
110.0,3.1131298542022705,92.5,1.0,1.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,CN1C(=O)C=CC1=O,fam1,5,train
75.0,-6.482784271240234,2.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc2ccccc12,CC(=O)/C=C/C(C)C,fam8,5,train
300.0,-3.1192684173583984,1.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,COc1cccc(B2OB(c3cccc(OC)c3)OB(c3cccc(OC)c3)O2)c1,O=C1C=CCCC1,fam1,5,train
329.0,-2.4499998092651367,4.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCCCCC/C=C/c1ncc(C#N)cc1Cl,fam7,5,train
604.0,1.9642188549041748,95.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCC1,fam6,5,train
241.0,3.455418348312378,95.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,CCC/C=C/C(=O)NC(C)(C)C,fam5,5,train
434.0,6.648033142089844,94.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc(Cl)cc3)[C@]1(C)C=C2c1ccc(Cl)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,5,train
217.0,-3.208559989929199,7.625,0.0,0.0,COC(=O)[C@@]12C=C(c3cccc(C(F)(F)F)c3)[C@@](C(=O)OC)(C=C1c1cccc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train
533.0,-7.904860973358154,5.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,C/C=C/C(=O)N(C)OC,fam3,5,train
264.0,1.0189740657806396,94.5,1.0,1.0,CC(C)CC1=C[C@@H]2C[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam1,5,train
254.0,3.0779659748077393,98.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,c1ccc(B2OCCO2)cc1,O=C1C=CCCC1,fam6,5,train
456.0,-1.5345757007598877,9.0,0.0,0.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1cccc(Cl)c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,5,train
44.0,0.15146808326244354,2.0,1.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1Cl,O=C1C=CCCC1,fam7,5,train
532.0,-7.500865936279297,4.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1cc(C)cc(B(O)O)c1,C/C=C/C(=O)N(C)OC,fam3,5,train
563.0,1.3030495643615723,93.75,1.0,1.0,COC(=O)[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C(=O)OC)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train
