index,ee,Prediction,Ligand,Boron_reagent,Substrate,family,fold,set,error
221.0,14.0,14.291688919067383,COC(=O)[C@@]12C=C(c3cc(OC)c(OC)c(OC)c3)[C@@](C(=O)OC)(C=C1c1cc(OC)c(OC)c(OC)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train,-0.2916889190673828
168.0,24.0,21.70706558227539,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COc1ccc(/C=C/C#N)cc1,fam3,5,train,2.2929344177246094
623.0,4.0,3.7401959896087646,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam6,5,train,0.25980401039123535
621.0,3.5,3.7631490230560303,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,5,train,-0.2631490230560303
628.0,3.5,3.438101291656494,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccc(F)c1,fam6,5,train,0.06189870834350586
37.0,11.0,3.164045810699463,CC(C)(C)c1ccc(C2=C[C@]3(C)C(c4ccc(C(C)(C)C)cc4)=C[C@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,5,train,7.835954189300537
248.0,95.0,79.0594482421875,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(=O)/C=C/c1ccccc1,fam6,5,train,15.9405517578125
211.0,25.5,18.99744987487793,COc1cc(C2=C[C@@]3(C)CC[C@]2(C)C=C3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train,6.50255012512207
460.0,98.5,98.74069213867188,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,5,train,-0.240692138671875
415.0,96.75,99.41233825683594,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,COc1cccc(B(O)O)c1,CC(=O)/C=C/C(C)C,fam8,5,train,-2.6623382568359375
624.0,3.75,3.854287624359131,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam6,5,train,-0.10428762435913086
659.0,98.0,100.09073638916016,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc2cc(B3OB(c4ccc5ccccc5c4)OB(c4ccc5ccccc5c4)O3)ccc2c1,O=C1C=CCCC1,fam1,5,train,-2.0907363891601562
122.0,69.5,86.60372924804688,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2Cc1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train,-17.103729248046875
461.0,99.5,98.3287353515625,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,5,train,1.1712646484375
615.0,3.5,3.8526968955993652,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,COc1ccc(/C=C/C=O)cc1,fam6,5,train,-0.35269689559936523
510.0,84.5,91.6392822265625,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam3,5,train,-7.1392822265625
87.0,11.0,3.00835919380188,Cc1ccccc1C1=C[C@H]2CC[C@@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,5,train,7.99164080619812
27.0,1.0,3.312164306640625,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccc(-c2ccccc2)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train,-2.312164306640625
10.0,4.75,6.640064716339111,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,5,train,-1.8900647163391113
148.0,6.25,2.388216018676758,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,5,train,3.861783981323242
424.0,97.0,93.26400756835938,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/c1ccc(F)cc1,fam8,5,train,3.735992431640625
98.0,92.5,97.63849639892578,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train,-5.138496398925781
358.0,85.0,86.9416275024414,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CN1C(=O)C=CC1=O,fam1,5,train,-1.9416275024414062
341.0,15.0,12.370298385620117,CC1=C[C@@H]2C(C(=O)N3CCOCC3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,5,train,2.629701614379883
576.0,97.0,98.23958587646484,CC(C)(OCOCc1ccccc1)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,5,train,-1.2395858764648438
199.0,1.0,1.513184905052185,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,5,train,-0.5131849050521851
162.0,0.5,2.72509503364563,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(F)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,5,train,-2.22509503364563
163.0,1.0,2.3846592903137207,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,5,train,-1.3846592903137207
682.0,95.0,97.17138671875,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C(=C/c1cnc2ccccc2n1)\CCc1ccccc1,fam7,5,train,-2.17138671875
361.0,67.0,83.96611785888672,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,COC(=O)/C=C/C(=O)OC,fam2,5,train,-16.96611785888672
314.0,87.5,97.3103256225586,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,5,train,-9.810325622558594
65.0,2.0,4.789959907531738,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCO1,fam2,5,train,-2.7899599075317383
432.0,96.0,96.90574645996094,FC(F)(F)c1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,5,train,-0.9057464599609375
299.0,2.0,3.7792205810546875,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1cccc(C(F)(F)F)c1,O=C1C=CCCC1,fam2,5,train,-1.7792205810546875
112.0,96.0,87.08145141601562,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,O=C1C=CC(=O)N1C1CCCCC1,fam1,5,train,8.918548583984375
370.0,99.0,99.7522201538086,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccc(-c2ccccc2)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train,-0.7522201538085938
466.0,99.0,105.63325500488281,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC2(CC1)OCCO2,fam3,5,train,-6.6332550048828125
603.0,97.5,103.89716339111328,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam6,5,train,-6.397163391113281
532.0,4.0,4.645962715148926,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1cc(C)cc(B(O)O)c1,C/C=C/C(=O)N(C)OC,fam3,5,train,-0.6459627151489258
394.0,2.5,3.996249198913574,C=CCC1=C[C@H]2C[C@@H]1C=C2CC=C,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,5,train,-1.4962491989135742
487.0,98.5,99.70419311523438,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,Cc1ccc(B(O)O)cc1,COC(=O)/C(C#N)=C/c1ccccc1,fam3,5,train,-1.204193115234375
493.0,99.0,99.20426177978516,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,5,train,-0.20426177978515625
640.0,98.0,100.50716400146484,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,5,train,-2.5071640014648438
353.0,95.25,99.85863494873047,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,5,train,-4.608634948730469
572.0,85.0,87.50102996826172,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(C)(C)C)cc1,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam5,5,train,-2.5010299682617188
268.0,95.5,100.58385467529297,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1cccc(C(F)(F)F)c1,O=C/C=C/c1ccccc1,fam6,5,train,-5.083854675292969
144.0,1.5,2.1491761207580566,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccc(B(O)O)cc1,COC(=O)/C(C#N)=C/c1ccccc1,fam3,5,train,-0.6491761207580566
20.0,1.274999976158142,3.0960867404937744,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train,-1.8210867643356323
304.0,99.0,98.03709411621094,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(F)cc1,O=C1C=CCCC1,fam5,5,train,0.9629058837890625
28.0,1.0,5.18138313293457,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train,-4.18138313293457
512.0,4.0,15.723675727844238,COC(=O)c1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(C(=O)OC)cc2)cc1,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,5,train,-11.723675727844238
665.0,99.69999694824219,95.61798858642578,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam7,5,train,4.082008361816406
101.0,94.5,91.82609558105469,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train,2.6739044189453125
275.0,95.5,94.05010986328125,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,5,train,1.44989013671875
340.0,2.0,4.775599956512451,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,5,train,-2.775599956512451
200.0,1.0,1.2496545314788818,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam4,5,train,-0.24965453147888184
327.0,2.5,2.1054418087005615,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,5,train,0.3945581912994385
138.0,1.25,2.642425537109375,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2ccccc21,fam3,5,train,-1.392425537109375
491.0,93.75,93.73280334472656,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,5,train,0.0171966552734375
392.0,97.5,93.72122192382812,COc1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,5,train,3.778778076171875
133.0,0.5,2.4654996395111084,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CC2(OCCO2)c2ccccc21,fam3,5,train,-1.9654996395111084
292.0,0.30000001192092896,4.069762229919434,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam7,5,train,-3.7697622179985046
673.0,96.5,95.30192565917969,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCCC/C=C/c1ccc([N+](=O)[O-])cc1,fam7,5,train,1.1980743408203125
218.0,12.5,15.914528846740723,COC(=O)[C@@]12C=C(c3ccc(OC)cc3)[C@@](C(=O)OC)(C=C1c1ccc(OC)cc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,5,train,-3.4145288467407227
295.0,7.5,5.141604423522949,CC1(C)[C@@H]2C=C(c3ccc(Cl)cc3)[C@@]1(C)C=C2c1ccc(Cl)cc1,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam2,5,train,2.358395576477051
668.0,95.0,89.55608367919922,CC1=C[C@H]2C(C(=O)NCc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,5,train,5.443916320800781
455.0,4.0,0.7029316425323486,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,O=C1C=CC(=O)N1C1CCCCC1,fam1,5,train,3.2970683574676514
438.0,4.5,1.5015888214111328,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(C)(C)C)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,5,train,2.998411178588867
670.0,97.5,95.97930908203125,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,5,train,1.52069091796875
136.0,1.0,1.2910521030426025,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(F)cc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,5,train,-0.29105210304260254
267.0,94.5,86.04037475585938,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,COC(=O)c1cccc(B(O)O)c1,O=C/C=C/c1ccccc1,fam6,5,train,8.459625244140625
335.0,3.5,3.553278923034668,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,CC(C)Oc1ccc(B(O)O)cc1Cl,C(=C/c1nc2ccccc2o1)\c1ccccc1,fam7,5,train,-0.05327892303466797
45.0,97.5,92.72512817382812,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,O=[N+]([O-])c1cccc(B(O)O)c1,O=C1C=CCCC1,fam5,5,train,4.774871826171875
526.0,97.5,93.4747085571289,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CCOC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,5,train,4.025291442871094
359.0,98.0,90.37409973144531,CC(C)CC(O)(CC(C)C)C1=C[C@H]2C=C[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CCCC1,fam3,5,train,7.6259002685546875
116.0,92.0,81.38114929199219,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,5,train,10.618850708007812
152.0,1.0,2.3181543350219727,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam3,5,train,-1.3181543350219727
610.0,5.5,4.186130523681641,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COC(=O)c1cccc(B(O)O)c1,O=C/C=C/c1ccccc1,fam6,5,train,1.3138694763183594
48.0,3.0,0.5229990482330322,FC(F)(F)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,5,train,2.4770009517669678
387.0,98.0,93.0353775024414,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1Cl,O=C1C=CCCC1,fam7,5,train,4.964622497558594
139.0,1.0,1.552757978439331,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,5,train,-0.552757978439331
408.0,98.0,91.82723999023438,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCO1,fam2,5,train,6.172760009765625
634.0,99.5,94.697021484375,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam1,5,train,4.802978515625
385.0,96.0,91.19789123535156,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccccc1B(O)O,O=C1C=CCCC1,fam2,5,train,4.8021087646484375
589.0,1.5,5.0137834548950195,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam6,5,train,-3.5137834548950195
129.0,1.0,4.978137016296387,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CCCCC/C=C/C(C)=O,fam3,5,train,-3.9781370162963867
0.0,6.0,2.3792567253112793,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam1,5,train,3.6207432746887207
76.0,5.0,2.620133876800537,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/C1CCCC1,fam8,5,train,2.379866123199463
100.0,5.5,2.1273789405822754,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,5,train,3.3726210594177246
197.0,16.5,19.401870727539062,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,5,train,-2.9018707275390625
75.0,2.5,3.042848587036133,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc2ccccc12,CC(=O)/C=C/C(C)C,fam8,5,train,-0.5428485870361328
663.0,2.0,15.311363220214844,CC1=C[C@H]2C(C(=O)Oc3ccc4ccccc4c3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam7,5,train,-13.311363220214844
274.0,95.0,96.3224105834961,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,Cc1ccc(OCc2ccccc2)c(/C=C/C=O)c1,fam6,5,train,-1.3224105834960938
364.0,98.16666412353516,90.64244842529297,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,5,train,7.5242156982421875
69.0,27.5,21.106767654418945,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,5,train,6.393232345581055
652.0,3.0,13.517078399658203,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCC/C=C/C(=O)c1ccccc1,fam7,5,train,-10.517078399658203
499.0,99.0,93.06416320800781,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccc2ccccc2c1,fam3,5,train,5.9358367919921875
223.0,2.0,2.022205114364624,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,5,train,-0.022205114364624023
342.0,0.30000001192092896,1.8980693817138672,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCCC1,fam7,5,train,-1.5980693697929382
339.0,5.0,3.6674306392669678,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C(=C/c1cnc2ccccc2n1)\CCc1ccccc1,fam7,5,train,1.3325693607330322
680.0,97.5,91.61687469482422,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc2ccccc2n1,fam7,5,train,5.883125305175781
597.0,2.0,3.0637125968933105,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,c1ccc(B2OCCO2)cc1,O=C1C=CCCC1,fam6,5,train,-1.0637125968933105
337.0,2.5,3.60516357421875,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc2ccccc2n1,fam7,5,train,-1.10516357421875
80.0,11.0,4.544075965881348,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,COc1ccc(/C=C/C(C)=O)cc1,fam8,5,train,6.455924034118652
56.0,0.8600000143051147,1.6499594449996948,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,5,train,-0.7899594306945801
207.0,2.5,2.679328203201294,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,5,train,-0.17932820320129395
180.0,7.0,6.604811668395996,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,5,train,0.3951883316040039
243.0,85.5,93.10474395751953,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1OC,COc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam5,5,train,-7.604743957519531
9.0,2.25,3.2339723110198975,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam1,5,train,-0.9839723110198975
345.0,21.0,16.78005599975586,C=CCC1=C[C@@]2(C)C=C[C@@H]1[C@](C)(OC)C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,5,train,4.219944000244141
655.0,3.5,-1.9581892490386963,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(Cl)cc1,O=C1C=CCCC1,fam5,5,train,5.458189249038696
608.0,99.5999984741211,96.46250915527344,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,5,train,3.1374893188476562
579.0,6.5,4.5865631103515625,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,5,train,1.9134368896484375
272.0,96.5,92.31966400146484,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,COc1ccc(/C=C/C=O)cc1,fam6,5,train,4.180335998535156
83.0,0.5,2.843075752258301,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam8,5,train,-2.343075752258301
