index,%top,Ligand,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield,Original,Confg,ligand_num
409,94.25,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,,376.1423071,0.0,,,21.5742147,102.8290606,,0.0,0.0,102.8290606,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0.0,0.0,Lam,151.9199836,CC1=CC=C(B(O)O)C=C1,2.0,L3.14,0.25,0.6,EtOH,O=C1C=CCCO1,30,2.0,38.0,0,0,14
410,72.0,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,,376.1423071,0.0,,,21.5742147,102.8290606,,0.0,0.0,102.8290606,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.14,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23.0,98.0,0,0,14
411,95.5,FC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)F)=C[C@@]2(C3(C)C)C)C=C1,0.0,-0.17,-0.2,0.0,0.0,-0.2,-0.17,,322.1533071,0.0,,,21.5742147,82.95586398,,0.0,0.0,82.95586398,54.84795567,308.8857444,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.15,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1.0,85.0,0,0,30
412,72.5,FC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)F)=C[C@@]2(C3(C)C)C)C=C1,0.0,-0.17,-0.2,0.0,0.0,-0.2,-0.17,,322.1533071,0.0,,,21.5742147,82.95586398,,0.0,0.0,82.95586398,54.84795567,308.8857444,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.15,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23.0,90.0,0,0,30
413,96.375,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1.0,87.0,0,0,31
414,99.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,96.0,68.0,0,0,31
415,96.75,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,11.0,86.0,0,0,31
416,98.5,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,207.2340739,OB(C1=CC=C(C2=CC=CC=C2)C=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,5.5,72.0,0,0,31
417,98.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,50.0,74.0,0,0,31
418,97.5,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,175.2785624,OB(C1=CC=CC2=C1C=CC=C2)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,25.0,77.0,0,0,31
419,95.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,24.0,94.0,0,0,31
420,98.6,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,96.0,80.0,0,0,31
421,97.25,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,149.8350664,ClC1=CC=CC(B(O)O)=C1,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,16.0,99.0,0,0,31
422,99.7,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,72.0,99.0,0,0,31
423,89.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,17.16241953,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(OC)C=C1)=O,25,27.0,98.0,0,0,31
424,97.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,16.5911728,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(F)C=C1)=O,25,16.0,95.0,0,0,31
425,99.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,O=C(/C=C/C)OC(C)(C)C,60,2.0,81.0,0,0,31
426,99.5,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,19.22207626,0.0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2.0,L3.156,0.025,0.06,EtOH,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,60,14.0,99.5,0,0,31
427,98.0,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,21.46208822,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.25,0.6,EtOH,O=C(/C=C/C1=CC=C(Cl)C(Cl)=C1)OC(C)(C)C,60,23.0,88.0,0,0,31
428,91.875,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,,386.2034508,0.0,,,21.5742147,117.5428691,,0.0,0.0,117.5428691,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.156,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,1.5,85.0,0,0,31
429,5.0,C[C@]1(C[C@]2(OC)C)C(C3=CC=CC=C3)=C[C@@H]2C=C1,0.0,0.0,0.0,-0.01,-0.17,0.0,-0.27,,240.1514153,0.0,,,0.0,0.0,,76.88830503,21.5742147,0.0,76.07416785,246.4267631,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.40,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,90.0,0,0,32
430,89.0,CC1=C(C2=C[C@H]3C(C4=C(C=CC=C4)C)=C[C@@H]2CC3)C=CC=C1,0.0,0.0,-0.03,0.0,0.0,-0.03,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.158,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1.0,89.0,0,0,18
431,2.0,CC(C=CC=C1)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,-0.01,-0.17,0.0,-0.27,,254.1670653,0.0,,,0.0,0.0,,94.18429025,21.5742147,0.0,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.41,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,88.0,0,0,33
432,96.0,FC(F)(C1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)C(F)(F)F)=C[C@@H]2CC3)C=C1)F,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,394.1156198,0.0,,,0.0,112.3869671,,0.0,0.0,112.3869671,32.69197045,329.3559802,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.159,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1.0,90.0,0,0,19
433,3.5,O=CC(C=CC=C1)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,,268.1463299,0.0,,,0.0,0.0,,100.3380583,21.5742147,0.0,76.07416785,269.8765164,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.42,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,90.0,0,0,34
434,94.0,ClC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)Cl)=C[C@@]2(C3(C)C)C)C=C1,0.0,-0.17,0.12,0.0,0.0,0.12,-0.17,,382.1255061,0.0,,,21.5742147,109.3953583,,0.0,0.0,109.3953583,54.84795567,361.764733,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.16,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1.0,74.0,0,0,35
435,76.0,ClC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)Cl)=C[C@@]2(C3(C)C)C)C=C1,0.0,-0.17,0.12,0.0,0.0,0.12,-0.17,,382.1255061,0.0,,,21.5742147,109.3953583,,0.0,0.0,109.3953583,54.84795567,361.764733,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.16,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23.0,95.0,0,0,35
436,2.4000000000000057,CC(C=C1)=CC=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,-0.03,-0.17,0.0,-0.27,,254.1670653,0.0,,,0.0,0.0,,94.18429025,21.5742147,0.0,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.46,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,81.0,0,0,36
437,89.0,COC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)OC)=C[C@@H]2CC3)C=C1,0.0,0.0,-0.08,0.0,0.0,-0.08,0.0,,318.1619799,0.0,,,0.0,102.9745172,,0.0,0.0,102.9745172,32.69197045,310.5310804,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.160,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1.0,91.0,0,0,20
438,4.5,CC(C)(C)C(C=C1)=CC=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,,296.2140155,0.0,,,0.0,0.0,,146.0722459,21.5742147,0.0,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.47,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,87.0,0,0,37
439,92.5,CC1=CC(C)=CC(C2=C[C@H]3C(C4=CC(C)=CC(C)=C4)=C[C@@H]2CC3)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,314.2034508,0.0,,,0.0,111.4802755,,0.0,0.0,111.4802755,32.69197045,327.5425969,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.161,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1.0,88.0,0,0,21
440,80.5,FC[C@@]12CC[C@](CF)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,0.15,-0.01,0.0,0.15,-0.01,0.0,,322.1533071,0.0,,,27.64177365,76.88830503,,0.0,27.64177365,76.88830503,32.69197045,305.0857444,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.163,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,95.0,0,0,38
441,7.5,FC(F)(F)C(C=C1)=CC=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,,308.1387999,0.0,,,0.0,0.0,,112.3869671,21.5742147,0.0,76.07416785,281.9254252,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.48,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,91.0,0,0,39
442,4.5,C[C@]1(C[C@]2(OC)C)C(C3=CC=C(OC)C=C3)=C[C@@H]2C=C1,0.0,0.0,0.0,-0.08,-0.17,0.0,-0.27,,270.1619799,0.0,,,0.0,0.0,,102.9745172,21.5742147,0.0,76.07416785,272.5129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.50,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,93.0,0,0,40
443,94.5,OC(CC(C)C)(C1=C[C@H]2C=C[C@@H]1CC2)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,248.2140155,0.0,,,0.0,168.7323234,,0.0,0.0,0.0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.19,0.25,0.55,MeOH,O=C1C=CCC1,25,1.0,96.0,0,0,9
444,5.5,FC(F)(F)C(C=C1)=CC=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,,308.1387999,0.0,,,0.0,0.0,,112.3869671,21.5742147,0.0,76.07416785,281.9254252,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.51,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,99.0,0,0,41
445,2.5,CC(C=CC=C1C)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,,268.1827154,0.0,,,0.0,0.0,,111.4802755,21.5742147,0.0,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.52,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,86.0,0,0,16
446,92.5,OC(CC(C)C)(C1=C[C@H]2C=C[C@@H]1CC2)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,248.2140155,0.0,,,0.0,168.7323234,,0.0,0.0,0.0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.19,0.25,0.55,MeOH/H2O,O=C1C=CCCCC1,50,1.0,90.0,0,0,9
447,95.0,OC(CC(C)C)(C1=C[C@H]2C=C[C@@H]1CC2)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,248.2140155,0.0,,,0.0,168.7323234,,0.0,0.0,0.0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.19,0.25,0.55,MeOH/H2O,CC(/C=C/CCCCC)=O,50,1.0,91.0,0,0,9
448,95.0,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,26.42553764,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3.0,90.0,0,0,42
449,95.5,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,26.42553764,0.0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3.0,80.0,0,0,42
450,93.0,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,26.42553764,0.0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3.0,78.0,0,0,42
451,95.0,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,26.42553764,0.0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3.0,85.0,0,0,42
452,93.5,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,26.42553764,0.0,Lam,175.2785624,OB(C1=CC2=C(C=CC=C2)C=C1)O,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3.0,91.0,0,0,42
453,7.5,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,18.67357617,13.86399135,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C)C=CC1=O,50,3.0,88.0,0,0,42
454,6.5,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3.0,85.0,0,0,42
455,4.0,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0.0,0.0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3.0,95.0,0,0,42
456,9.0,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0.0,0.0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3.0,92.0,0,0,42
457,8.0,CC1=C(CC2=C[C@H]3C(CC4=C(C=C(C=C4C)C)C)=C[C@@H]2C3)C(C)=CC(C)=C1,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,356.250401,0.0,,,0.0,146.0722459,,0.0,0.0,146.0722459,20.25598522,383.2305526,1.0,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0.0,0.0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,3.0,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3.0,77.0,0,0,42
