,%top,Ligand,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield,Original,Confg
378,88.5,C[C@@]12C=C([C@H](C=C2C3=CC=C(C=C3)C)C1(C)C)C4=CC=C(C=C4)C,,-0.17,,,0,,-0.17,,314.2034508,,,,,,,,,,54.84795567,331.3425969,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.11,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,90,0,0
379,77,C[C@@]12C=C([C@H](C=C2C3=CC=C(C=C3)C)C1(C)C)C4=CC=C(C=C4)C,,-0.17,,,0,,-0.17,,314.2034508,,,,,,,,,,54.84795567,331.3425969,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.11,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,85,0,0
380,89,C[C@@]12C=C([C@H](C=C2C3=CC=C(C=C3)C(C)(C)C)C1(C)C)C4=CC=C(C=C4)C(C)(C)C,,-0.17,,,0,,-0.17,,398.2973512,,,,,,,,,,54.84795567,435.1185083,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.12,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,72,0,0
381,91.5,C[C@@]12C=C([C@H](C=C2C3=CC=C(C=C3)C4=CC=CC=C4)C1(C)C)C5=CC=C(C=C5)C6=CC=CC=C6,,-0.17,,,0,,-0.17,,438.234751,,,,,,,,,,54.84795567,441.9707776,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.13,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,100,0,0
382,77.5,C[C@@]12C=C([C@H](C=C2C3=CC=C(C=C3)C4=CC=CC=C4)C1(C)C)C5=CC=C(C=C5)C6=CC=CC=C6,,-0.17,,,0,,-0.17,,438.234751,,,,,,,,,,54.84795567,441.9707776,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.13,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,56,0,0
383,96.83333333,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2,L3.14,0.25,0.6,EtOH,O=C1C=CCCC1,30,1,99,0,0
384,98,CC1=C[C@H]2C(C(OC3=C(C(C)C)C=CC=C3C(C)C)=O)=C[C@@H]1C[C@@H]2C(C)C,,0,,,0,,-0.15,,366.2558803,,,,,,,,,,84.57992612,390.9484129,0.5,[Rh(ligand)Cl]2,22.51198396,19.43509996,0,0,Lam,239.1895854,OB(O)C1=C(C=CC2=CC=CC=C2)C=CC=C1,2,L3.79,2.5,3,dioxane,O=C1C=CCCC1,70,4,92,0,0
385,96,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,160.7102105,OB(O)C1=CC=CC=C1OC,2,L3.14,1.5,3.6,EtOH,O=C1C=CCCC1,30,1,95,0,0
386,1.5,C=CCC1=C[C@@]2(C)C(CC(C)C)=C[C@@H]1[C@](C)(OC)C2,,0,,,-0.17,,-0.27,,246.1983655,,,,,,,,,,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,140.6915573,FC1=CC=CC=C1B(O)O,2,L3.63,1.5,3.3,dioxane,O=C1C=CCCC1,50,1,94,0,0
387,98,CC1=C[C@H]2C(C(O)(C)C)=C[C@@H]1C[C@@H]2C(C)C,,0,,,0,,-0.15,,220.1827154,,,,,,,,,,84.57992612,243.0006285,0.5,PI/CB Rh/Ag 9,22.51198396,19.43509996,0,0,Lam,149.8350664,ClC1=CC=CC=C1B(O)O,1.5,L3.74,0.75,1,toluene,O=C1C=CCCC1,100,9,99,0,0
388,2.5,CC(C=CC=C1C)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,,0,,,-0.17,,-0.27,,268.1827154,,,,,,,,,,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,160.5647539,OB(O)C1=CC=CC([N+]([O-])=O)=C1,2,L3.52,1,2.2,DCM,O=C1C=CCCC1,25,1,93,0,0
389,98.25,C1(C2=CC=CC=C2)=C[C@H]3C(C4=CC=CC=C4)=C[C@@H]1CC3,,0,,,0,,0,,258.1408506,,,,,,,,,,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.20,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,97,0,0
390,91.5,CC1=C(C2=C[C@H]3C(C4=C(C=CC=C4)C)=C[C@@H]2CC3)C=CC=C1,,0,,,0,,0,,286.1721507,,,,,,,,,,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.158,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,97,0,0
391,97,FC(F)(C1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)C(F)(F)F)=C[C@@H]2CC3)C=C1)F,,0,,,0,,0,,394.1156198,,,,,,,,,,32.69197045,329.3559802,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.159,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,96,0,0
392,97.5,COC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)OC)=C[C@@H]2CC3)C=C1,,0,,,0,,0,,318.1619799,,,,,,,,,,32.69197045,310.5310804,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.160,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,99,0,0
393,90.5,CC1=CC(C)=CC(C2=C[C@H]3C(C4=CC(C)=CC(C)=C4)=C[C@@H]2CC3)=C1,,0,,,0,,0,,314.2034508,,,,,,,,,,32.69197045,327.5425969,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.161,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,99,0,0
394,2.5,C=CCC1=C[C@@H]2C(CC=C)=C[C@H]1C2,,0,,,0,,0,,144.0939004,,,,,,,,,,20.25598522,163.5535427,0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.6,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,4.5,72,0,1
395,2.5,CC(CC1=C[C@@H]2C(CC(C)C)=C[C@H]1C2)C,,0,,,0,,0,,204.1878008,,,,,,,,,,20.25598522,238.0104015,0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.7,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,5,80,0,1
396,2.5,C1(C2CCCCC2)=C[C@@H]3C(C4CCCCC4)=C[C@H]1C3,,0,,,0,,0,,256.2191009,,,,,,,,,,20.25598522,282.4814245,0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.8,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,16,94,0,1
397,2,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1C3,,0,,,0,,0,,272.1565006,,,,,,,,,,20.25598522,279.4546413,0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.9,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.5,95,0,1
398,97.5,OCC1=C[C@H]2C(C)=C[C@@H]1[C@H](C2)C(C)C,,0,,,0,,-0.15,,192.1514153,,,,,,,,,,84.57992612,208.408658,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.73,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,96,0,0
399,99.14,CC1=C[C@H]2C(C(O)(C)C)=C[C@@H]1C[C@@H]2C(C)C,,0,,,0,,-0.15,,220.1827154,,,,,,,,,,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.74,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,90,0,0
400,97,CC1=C[C@H]2C(COC)=C[C@@H]1C[C@@H]2C(C)C,,0,,,0,,-0.15,,206.1670653,,,,,,,,,,84.57992612,225.7046432,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.75,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,88,0,0
401,99.6,CC1=C[C@H]2C(C(C)(C)OC)=C[C@@H]1C[C@@H]2C(C)C,,0,,,0,,-0.15,,234.1983655,,,,,,,,,,84.57992612,260.2966137,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.76,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1,90,0,0
402,93.25,CC1=C[C@H]2C(C(OC)=O)=C[C@@H]1C[C@@H]2C(C)C,,0,,,0,,-0.15,,220.1463299,,,,,,,,,,84.57992612,231.8584112,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.77,1.5,3.3,dioxane/water ,O=C1CCCC=C1,20,3,93,0,0
403,98,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,2,89,0,0
404,98,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,2,89,0,0
405,96.5,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,8,99,0,0
406,97.5,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.14,0.25,0.6,EtOH,O=C1C=CCCCC1,30,1.5,100,0,0
407,94.5,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,151.9199836,CC1=CC=C(B(O)O)C=C1,2,L3.14,0.25,0.6,EtOH,O=C1C=CCCCC1,30,1.5,100,0,0
408,98,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.14,0.25,0.6,EtOH,O=C1C=CCCO1,30,2,43,0,0
409,94.25,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,151.9199836,CC1=CC=C(B(O)O)C=C1,2,L3.14,0.25,0.6,EtOH,O=C1C=CCCO1,30,2,38,0,0
410,72,C[C@@]1(C=C([C@@H]2C=C1C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O)C2(C)C,,-0.17,,,0,,-0.17,,376.1423071,,,,,,,,,,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.14,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,98,0,0
411,95.5,FC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)F)=C[C@@]2(C3(C)C)C)C=C1,,-0.17,,,0,,-0.17,,322.1533071,,,,,,,,,,54.84795567,308.8857444,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.15,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,85,0,0
412,72.5,FC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)F)=C[C@@]2(C3(C)C)C)C=C1,,-0.17,,,0,,-0.17,,322.1533071,,,,,,,,,,54.84795567,308.8857444,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.15,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,90,0,0
413,96.375,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,87,0,0
414,99,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,96,68,0,0
415,96.75,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,11,86,0,0
416,98.5,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,207.2340739,OB(C1=CC=C(C2=CC=CC=C2)C=C1)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,5.5,72,0,0
417,98,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,50,74,0,0
418,97.5,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,175.2785624,OB(C1=CC=CC2=C1C=CC=C2)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,25,77,0,0
419,95,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,24,94,0,0
420,98.6,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,96,80,0,0
421,97.25,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,149.8350664,ClC1=CC=CC(B(O)O)=C1,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,16,99,0,0
422,99.7,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,72,99,0,0
423,89,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(OC)C=C1)=O,25,27,98,0,0
424,97,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,16.5911728,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(F)C=C1)=O,25,16,95,0,0
425,99,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,26.42553764,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,O=C(/C=C/C)OC(C)(C)C,60,2,81,0,0
426,99.5,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.156,0.025,0.06,EtOH,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,60,14,99.5,0,0
427,98,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,26.42553764,0,21.46208822,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.25,0.6,EtOH,O=C(/C=C/C1=CC=C(Cl)C(Cl)=C1)OC(C)(C)C,60,23,88,0,0
428,91.875,CC1([C@@H]2C(C3=C4C=CC=CC4=CC=C3)=C[C@]1(C(C5=C6C=CC=CC6=CC=C5)=C2)C)C,,-0.17,,,0,,-0.17,,386.2034508,,,,,,,,,,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.156,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,1.5,85,0,0
429,5,C[C@]1(C[C@]2(OC)C)C(C3=CC=CC=C3)=C[C@@H]2C=C1,,0,,,-0.17,,-0.27,,240.1514153,,,,,,,,,,76.07416785,246.4267631,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.40,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,90,0,0
430,89,CC1=C(C2=C[C@H]3C(C4=C(C=CC=C4)C)=C[C@@H]2CC3)C=CC=C1,,0,,,0,,0,,286.1721507,,,,,,,,,,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.158,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,89,0,0
431,2,CC(C=CC=C1)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,,0,,,-0.17,,-0.27,,254.1670653,,,,,,,,,,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.41,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,88,0,0
432,96,FC(F)(C1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)C(F)(F)F)=C[C@@H]2CC3)C=C1)F,,0,,,0,,0,,394.1156198,,,,,,,,,,32.69197045,329.3559802,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.159,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,90,0,0
433,3.5,O=CC(C=CC=C1)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,,0,,,-0.17,,-0.27,,268.1463299,,,,,,,,,,76.07416785,269.8765164,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.42,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,90,0,0
434,94,ClC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)Cl)=C[C@@]2(C3(C)C)C)C=C1,,-0.17,,,0,,-0.17,,382.1255061,,,,,,,,,,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.16,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,74,0,0
435,76,ClC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)Cl)=C[C@@]2(C3(C)C)C)C=C1,,-0.17,,,0,,-0.17,,382.1255061,,,,,,,,,,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.16,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,95,0,0
436,2.4,CC(C=C1)=CC=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,,0,,,-0.17,,-0.27,,254.1670653,,,,,,,,,,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.46,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,81,0,0
437,89,COC1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)OC)=C[C@@H]2CC3)C=C1,,0,,,0,,0,,318.1619799,,,,,,,,,,32.69197045,310.5310804,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.160,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,91,0,0
438,4.5,CC(C)(C)C(C=C1)=CC=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(OC)C,,0,,,-0.17,,-0.27,,296.2140155,,,,,,,,,,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.47,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,87,0,0
439,92.5,CC1=CC(C)=CC(C2=C[C@H]3C(C4=CC(C)=CC(C)=C4)=C[C@@H]2CC3)=C1,,0,,,0,,0,,314.2034508,,,,,,,,,,32.69197045,327.5425969,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.161,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,88,0,0
